watch_date,1,2,3,4,5,6,7,8,9,10
20200316,-0.022705564745122926,-0.03980682453651039,-0.03298159351745195,-0.047962193120598344,-0.05211298563558951,-0.03400899377884206,-0.05104130820773425,-0.043610614693569395,-0.034937859908214124,-0.028681975687744464
20200323,0.0161957494566324,0.006223163348369978,0.02068909929697896,0.013328577492267056,0.020966010109758026,0.004740943399620212,0.01845609785819735,0.0021831642724090216,-0.006251395424965139,0.00019932074500420287
20200330,0.030836856966231407,0.03442639001538368,0.034098757420314985,0.040440298163773446,0.04504735411663001,0.028989521148608994,0.039485255426994284,0.0630619453948573,0.03133314050461378,0.044214273835285874
20200407,-0.0026484058275048072,0.015081411764133966,-0.009429239777296787,0.0037356976074801053,0.0011558927417977861,0.0005157543428005257,-0.0044701104348600215,0.009088826629174169,-7.078484396447962e-06,0.015161889718600144
20200414,-0.004721579622472454,-0.005847925265582807,0.005694973236516306,0.003296479886779507,0.012252676784969798,0.019766334420843606,-0.0009954769983479216,0.009512640076387522,0.008549538604357608,9.778774630357343e-05
20200421,-0.024513882722732923,-0.018029723363227224,-0.02352927502942892,-0.013813166726164417,-0.03273540784751391,-0.022058067095632645,-0.027768501786605563,-0.01495228164574257,-0.028386115364299577,-0.022003888571598514
20200428,0.024632401786100235,0.04487789233615117,0.03966083630020147,0.053359258574764964,0.05112522034095386,0.03466437794149051,0.0314392052287762,0.02362183925333634,0.029711734797766443,0.030352816896854182
20200506,0.0020117130407366983,0.009545855080619468,0.008926606056528903,0.009240929632011107,0.013604508124702364,0.013351012162446793,0.0041852308232514564,0.028982858176579324,0.014850421538901266,0.029490111724229835
20200513,-0.013643234464119086,-0.01667671111081712,-0.01961332677364459,0.002350102371449209,-0.006765767695799754,-0.004558553240873524,-0.006695590824360712,0.0018717860765967648,-0.01457640744267024,0.0007603335917897364
20200520,-0.0046735319858537665,-0.020780267751587294,-0.01170309795373109,-0.010911008504737628,-0.01475893760028031,-0.012969793693850293,-0.02146785011633337,-0.009613488826787956,-0.03086409650085678,-0.009620396578469435
20200527,0.02175584752292351,0.027014963951485615,0.05189010876591488,0.038277674610337487,0.02993463052468511,0.051166289683069494,0.035956799920416845,0.040395951816233434,0.03190852530796343,0.02893790569722343
20200603,-0.003167148839888172,0.0034825391900835095,0.005398403369975615,0.015772394027610787,0.005797645432728074,0.00597366562482492,0.012831438489972691,0.004276682046728887,0.007346258313419951,0.007677007311480783
20200610,0.017533163429397914,0.01950411137279129,0.03860151549302058,0.04169864705691798,0.006359866937777401,0.019693071746054436,0.020113301903589554,0.015775162773320084,0.02012842631603548,0.017542285223904483
20200617,0.0034135853071174463,0.007906519656596705,0.009065633677998133,0.004842561876313166,-0.009508441827909388,0.0016056624223454977,0.004974676254828787,-0.0023835078024251133,0.0030621492001415072,0.0033231417731008285
20200624,0.015336826757233971,0.004326020613681994,0.009654513570434186,0.02563970549159146,0.011643731583706376,0.018680037656067367,0.022068787746889976,0.005976850449388145,0.016546171296187226,0.01453168790319783
20200701,0.12687984374233405,0.10162330499984748,0.10004164327560386,0.09624875496526415,0.09729736554459646,0.13179211067140695,0.12389880293595855,0.1436479181104635,0.11514331534538554,0.13329056415553306
20200708,0.014567354546439632,0.001578537455032135,-0.006115063998178777,0.007561789041818259,-0.0009240053439374558,0.014488749603304419,0.03061340036352496,0.024598621937184477,0.016804663619310423,0.022982895902669154
20200715,0.010601143483939772,0.0024692266261905024,0.0025652445191495163,0.004981346204964047,-0.008664365529340821,-0.006871018928379454,0.003627314009460785,-0.003956344404122745,0.001803546652816453,0.008216304963963002
20200722,-0.02882598508346741,-0.0205327492610903,-0.024791599322978693,-0.00947936020210094,-0.02219290852003041,-0.007721141470186669,-0.008621311203811273,-0.001854717749287138,-0.0074105533838601,-0.01655232141118972
20200729,0.025564087110033176,0.04983278992271797,0.028545420874756238,0.030623753107539637,0.023669662110616715,0.05156292188494657,0.03849202848784006,0.06357159984222552,0.04478284733449045,0.03617060541653929
20200805,-0.02178434288209937,-0.021126313755244906,-0.03876813662026378,-0.025028619374588636,-0.03173800331912083,-0.014344263075975767,-0.04110533442512973,-0.037342056871795815,-0.04368130718326885,-0.028276020902715866
20200812,0.01787627487765314,0.024635741195051013,0.02097143572375096,0.033975655629962874,0.021957363656611162,0.016440116681622114,0.029029995455530085,0.0332317764435189,0.028275553079260343,0.03709811153605291
20200819,-0.015077146303705687,-0.01781800426591567,-0.02024809092767953,-0.023913808076593893,-0.02812671154635892,-0.01346739349547932,-0.02196544295817735,-0.03006084461833764,-0.024973356514061264,-0.04168274764907108
20200826,0.02408361280151077,0.03577074833358565,0.030302518070393837,0.030930927637395633,0.016577841000881072,0.02383351393851293,0.044009956115226075,0.021406296307794517,0.026449034591489586,0.02482528126529159
20200902,-0.042853722657447794,-0.06623548533345835,-0.06141043772513607,-0.05140152588727897,-0.05674159083947015,-0.055358882004989986,-0.03013556346545934,-0.028535783184762024,-0.025373743210046214,-0.005663799738171585
20200909,0.001022659558060874,0.013866415495424375,-0.0029428051304489803,-0.0029199539309217744,0.013364309723061674,-0.006992098047514581,-0.007147320456086199,-0.0167432596373923,-0.011150360659765017,-0.007606834599209122
20200916,-0.003453844159552314,0.010112294028256405,0.012454517589309521,0.010950286254239503,0.0063890465785779145,0.0024561582080523496,0.00218944193899038,-0.003560924091476862,-0.004677416219234249,0.0004088482835512934
20201106,0.006187408527890862,-0.0153035882123091,-0.009283901046985002,-0.01609235570405979,-0.008473281189192095,0.004852969458379265,0.01018862530692245,0.013403890331385296,0.009778989455189494,0.011283055013932083
20201113,0.0107508729079932,0.022984646250423315,0.01785095120738385,0.02163081275032728,0.020845028919918743,0.01656781981858998,0.03724442947553314,0.02497354149565265,0.03543094950033135,0.028715401278397022
20201120,-0.007375186809251607,-0.0047025180092077476,-0.016058347514708634,-0.005583872967327989,-0.011426527214810014,0.0028484242015617742,-0.0009395914135762767,-0.017528424078836896,0.0032625218798785706,-0.011836996581525401
20201127,0.03593975457692827,0.015446993777410638,0.02733042278344235,0.012805273445708117,0.010605804059308206,0.0005188397210152486,0.006554869777504601,0.012836980289040973,0.013243988631703089,0.0032579786598077344
20201204,-0.04467962757246653,-0.02609080777132098,-0.029394199487323178,-0.030902561202568686,-0.041912589082861676,-0.042132316869770495,-0.054176274070683754,-0.0365929260434954,-0.05241696989303611,-0.04481832205668572
20201211,0.02183589344410122,0.006202959974527862,0.019114548764740908,0.005160818252726812,0.006154356713211184,0.017094238227785545,0.010918488483609278,0.014993307373008476,0.0034352051658623267,0.005343871742097984
20201218,-0.021782128384436383,0.0037430881481460565,0.003043494600135947,-0.016987145146379508,0.008186498020365944,-0.017337942874767562,-0.008249600399404564,-0.02108058537328018,-0.01290241707647883,-0.013044515087523818
20201225,0.028657778736985773,0.010244669380609818,0.019618425416011928,0.03167666299734704,0.03366757595453549,0.020112748539049083,0.01781130941491374,0.009983410890710278,0.011660505762412038,0.03748795274241678
20210104,-0.006384150717370229,-0.021721212919324957,-0.007915576550718662,-0.014507293206684256,-0.009581859911257883,-0.010758234952386505,-0.016103953527492606,-0.011992777453001448,-0.011068306186713199,-0.03294152588090501
20210111,0.012500752577140112,0.014500395739345332,0.025938838943221822,0.020253729041793594,0.01959803463648385,0.007525810300845761,0.023509582832823728,0.010499970514030005,0.0003395111010447185,-0.00012121278879870245
20210118,0.004691119420446793,0.0008328515160461992,0.01341104543286222,0.009534938368814918,0.009387966159486857,0.005514059092524953,0.0010903869117822526,-0.01737554855368801,0.007924422038230891,-0.010728271304968114
20210125,-0.0319681797825714,-0.02740748411517326,-0.030202163797621834,-0.032271801518748366,-0.030872057848006104,-0.05417478827095127,-0.039628552128874485,-0.03522932094297207,-0.012749143418241288,-0.014341779947307535
20210201,-0.0058666847673725375,-0.03623107115509787,-0.03420242467992189,-0.027886443115143,0.0014336800517184597,-0.016678737018076366,-0.015717029289287674,-0.013165201425346681,-0.014503845903174762,-0.03822997571247281
20210208,0.06595351399434911,0.04346190316406582,0.06448243275143778,0.045925042685761704,0.04405073957060693,0.06005899935606262,0.04195498025065644,0.03885181281401575,0.04901684306924479,0.044349721084993465
20210218,0.02820888424912502,0.01629869400037252,-0.013035452477501923,0.013631178799479065,0.018707373197897902,0.016946343890650122,-5.5142949178013716e-05,0.030755090703780165,0.0041534566024657655,0.015427977831922506
20210225,0.01554425789263737,-0.01504192190111315,0.005272282175467025,0.007872096599818194,-0.0002870471843775683,0.0017115107219036806,0.005013536784526661,-0.010045110769619107,0.00627677013716653,-0.0007681829461523896
20210304,-0.015390417695250997,-0.028445370119506208,-0.02790254043881299,-0.024181452394546055,-0.00393755489456192,-0.015776171607470656,-0.03366020381191456,-0.03415902481936106,-0.005881170810438404,-0.02715770113921043
20210311,0.00609981473813799,0.009664878188100181,0.02037257644455538,0.006758591924351904,0.023102363361039727,0.021189910738852742,0.014403170697273579,0.003986420570466209,0.0029237517213591513,0.0045068957629293615
20210318,-0.0046910338827011785,-0.016105586660419606,-0.01920992691867877,-0.006504638379727547,-0.006320209190449504,0.0007175077804292432,-0.007296556017706359,-0.01118273482182392,-0.016258247853613114,-0.03010732636654212
20210325,0.002277998887400672,0.011939787347564037,0.020967577790246758,0.028686881769642528,0.028924216414760943,0.00300273270010185,0.029130115682119484,0.005255145957988354,0.04035215549764254,0.038579343522239164
20210401,0.00990896270728718,0.00838990744893208,0.006946158865145775,-0.007459586881965042,0.004299632055660831,0.001376432634026741,-0.002135705804044981,0.0060577343349825195,0.006481938525353175,0.008536782861327781
20210408,-0.005680604212180227,-0.007952830812673532,-0.012323816265737203,-0.0050747250752745205,-0.006937882581588263,-0.019764383496188743,-0.010132785149122435,-0.0080478288449652,-0.006464394102899084,-0.021364833334032666
20210415,0.004625832048736099,0.013515460177909019,0.021859238624548492,0.01689614430379496,0.02429731229892395,0.03452090414213806,0.030514464052577208,0.01720694024524287,0.031668719724927546,0.029413259804618706
20210422,-0.003667517070561316,0.003587798010336897,-2.4837704203650724e-05,-0.001021149931610597,-0.010553967454491707,-0.004999262002816558,-0.0044250494744988815,-0.016821505450925683,0.007713931100767457,0.007608622515333189
20210429,0.006659341375762743,-0.00444836239145107,-0.004930624610815932,-0.002296075245443392,-0.002914240832022202,-0.0021361776208456066,-0.004474631928574071,0.005615397178166858,0.001210554761563298,0.0016930913669342721
20210506,0.0035246055865127035,-0.0036717442000771955,-0.014841690816700141,7.020927613677658e-05,0.004307196099325467,-0.003343241471623302,-0.0027473849483498234,0.008196278352804011,0.018591954039048477,0.017392141469620526
20210513,-0.0005848298789519117,0.0073488195624281496,0.005400179823984117,0.010335561643209914,-0.010786666346151478,0.002734201058236878,0.004433694081474305,0.006828725328444357,0.025538269902109004,0.017855923323944357
20210520,0.015398957781453367,0.02149741601056627,0.017441952282748256,0.024121406265809275,0.021382318853606315,0.024241273328620895,0.017913384696267614,0.019611217400345483,0.01486522050696739,0.007342363916580499
20210527,-0.013248467812584,0.0033307050667126057,-0.001706472120175027,0.0003907112784016231,-0.0016404406988805127,0.003048595756781455,0.004222550118668663,-0.004320305172832449,-0.00335237287656204,0.01383697973227329
20210603,-0.007703520724478411,0.009254878703978696,0.008520635574190537,-0.005155377484083874,0.023403242695611115,0.02625281600947638,-0.007074554645082027,0.0348095701525816,0.021276430841948076,0.001953855646412355
20210610,-0.021422196347855242,-0.026960583708935323,-0.03355191892431063,-0.014154810277908856,-0.02480940832698587,-0.012822620660184067,-0.027056001616775332,-0.02156472800642337,-0.021847973426992177,-0.03843029604479068
20210617,0.00851380172530181,0.009554917511003689,0.015261183363437082,0.02005776623585021,0.0026681488934016673,0.025264208332464334,0.022277671066922928,0.004073946902780663,0.02190374050193178,0.036358579664909484
20210624,-0.007523944650896997,0.0021901671159016067,0.007816686422637727,-0.00743142137367996,-0.009842422073149408,-0.00715264258166532,-0.0031693309683855845,-0.017845061175686718,-0.01015038111643583,0.0029047370858443777
20210701,-0.023631296582456406,-0.005348397859886347,-0.013780110939886224,-0.009529797538099856,-0.0023908810036488534,0.0011809839281869167,0.014314703498781783,-0.013127458516446719,-0.0011372905989202363,-0.004933895455254813
20210708,0.0028281298172385095,0.02501628288074034,0.01716999468851671,0.03240388010726495,0.024700542921144975,0.015256073312354103,0.02325855485623601,0.04002764139851219,0.03009349155765751,0.029191328439941214
20210715,-0.00518775014347813,-0.005630240253845519,0.007502901295320738,0.007176607388206249,0.00989402604554601,0.026666451394683592,0.017378179300931076,0.021364705997953086,0.016569919042183797,0.02843318904393384
20210722,-0.03998271190742442,-0.031611700681861934,-0.04705417524603583,-0.034936275106999606,-0.05199193360617099,-0.027029661282140485,-0.05181352434900205,-0.042937453278148394,-0.02874714595090113,-0.06001423804738931
20210729,0.010580342688454092,0.020436078533892066,0.01582189835410098,0.027798519956280188,0.023689670823559657,0.04149805225084188,0.02286232604542914,0.029812184453710602,-0.0008384049389824128,0.0036803872900219607
20210805,0.0016233968625083484,0.012637675960724473,0.015179275044644173,0.04121210885861889,0.02981544927392143,0.04322784705881922,0.02915467158886847,0.04489245690411121,0.03073425365532433,0.04633144696501859
20210812,-0.012075427555050932,-0.01449467656923638,-0.014667504786224224,-0.01757438017748408,-0.028942812897792998,-0.010828433821498598,-0.01708202354155754,-0.01209573757064154,-0.009948390864631671,0.016115845220952767
20210819,-0.0028326236127914966,0.010473111563522547,0.015614047467452616,0.027770358164022034,0.009355239226059986,0.02806797480192209,0.04576610189146447,0.025326482354993574,0.032976846584692285,0.02571447826469245
20210826,0.014239149030045249,0.027109184662431996,0.02515120281906114,0.031054832908152023,0.04774670461631413,0.03901894618408121,0.016234453782331185,0.016997405058190532,0.030463001623139373,0.03748004057672823
20210902,0.037282361700917976,0.05031408998832873,0.047522188235361994,0.05750089398203134,0.0445587521934993,0.0514942637560212,0.04907680163715573,0.04178147698213291,0.07414515671246809,0.06996727135549959
20210909,-0.01894657642491076,-0.01650440756126011,-0.02693577394712062,-0.017304027121389166,-0.005068037018708195,-0.02391044389959299,-0.030214015928491135,-0.03029200180555557,-0.009533963484805093,-0.036568802775038024
20210916,0.0070880800621115755,0.016881006907690177,0.006417836170151179,0.003706825707993628,0.029530798941036513,-0.005023271721418539,0.026911819104222346,0.012749103899894233,0.009770707359988319,0.0282541529101347
20210923,-0.048142631179742455,-0.04837221116996063,-0.05038418686375062,-0.02918432944003128,-0.052668584661542416,-0.04746079434000876,-0.0712160348459786,-0.06690948535025029,-0.03469676560377557,-0.05265487650126061
20210930,0.002837127159554,0.0038129541179248595,0.0011017056882742045,-0.0025225149713902365,0.010047528191938148,0.008604232145371964,0.016019541972211046,0.011439238312156505,0.010147778662445322,0.01150279167258283
20211008,-0.03310555353114963,-0.022608938741524743,-0.02665523303384517,-0.0045480343368531585,-0.01944599935722952,-0.014126681024537204,-0.007246668955627898,-0.020483054379907193,-0.017098610405667108,-0.014228461374988784
20211015,-0.0046977037076968,-0.0034368784023940924,-0.007253022913710539,-9.752547451734536e-05,-0.001043664999326442,-0.0058599255060383885,0.005781661580633483,0.004417930525090088,-0.008096033816234098,-0.0060553207699360675
20211022,-0.02377041082921112,-0.01838005712371087,-0.005631750362502099,-0.001027788506984139,-0.030211876524945707,0.001522384022120161,-0.008918116852551386,-0.00276089134308478,-0.00674168806213048,-0.023607985685252485
20211029,0.012096088934515362,-0.014292801950144905,0.00801900446163339,0.0036223668376587936,-0.007515499500095501,-0.027096530130353774,0.0028900651501297834,0.011476696747396544,0.020133859186255536,0.026174057294669435
20211105,0.015772390433746702,0.01937650619393086,0.021406717135454292,0.02893315063398917,0.01789806960489449,0.02454364951652639,0.030312894565888843,0.011991357422735393,0.028172377954607957,0.02824130322114464
20211112,0.0035219999674599187,0.014107640412011008,0.009189134451703631,0.007247938685018777,0.012587854589907426,0.01777973536298073,0.0006444357567196645,0.01498872962698288,0.002525323739473256,0.003515152762282198
20211119,0.0021668408214674077,0.008138134945051044,0.003045270998651022,0.014430182737850262,0.022146800692977735,0.012081077493618033,0.029844282169479187,0.0037349662941284154,-0.01074810139383068,-0.010662491451314877
20211126,0.009708720891029244,0.010152776709020608,0.012056435563164486,0.017229191688234894,0.01251635308728068,0.009904254939112952,0.004275168617789551,-0.001414898435136106,0.014625563706571558,0.006416088070533046
20211203,0.01052070239041301,0.010002824345659071,0.009982036241561926,0.014030242790469142,0.008589689271930484,-0.0006920601949112736,0.0007933427158610549,0.009907584633643815,0.0016006155653905162,-0.010134733071091785
20211210,0.001284904802659385,0.0042196076592257185,-0.003046741134245798,-0.0014540011398376962,-0.007438978469636133,-0.0010280914440134977,0.009138393176955825,0.007445933245495757,0.030152089827756978,0.011171944888122941
20211217,0.013761001190388521,0.012614758334801615,0.006767819413067853,0.00031536589561705135,-0.0033433162296177678,-0.01041709078326078,0.003579717779631219,-0.004945549981512161,-0.0060755469210898435,-0.007003658041913542
20211224,0.012896554001757462,0.009198838135108746,0.0217200607215175,0.010007521707840493,0.0035677770462144986,0.011339088203812568,0.019555205579716742,0.0150662021012969,0.004633012673242638,0.018090896828333557
20211231,1.9410094759880758e-05,0.002960354441892853,-0.015378020829340689,-0.028245685515875828,-0.009794978919493408,-0.016123817647638438,-0.010195738175800119,-0.005834886282901926,-0.009162154127972546,-0.024374384504008167
20220107,-0.005865273953053118,0.0016691382916080603,0.004172010145641551,-0.009678478534776862,-0.024730645482829296,-0.004622566701329571,-0.016449186169219424,-0.02058809331077954,-0.026660306325505555,-0.022611796051070894
20220114,-0.02274854960703011,-0.01961879346586018,-0.029658333053014567,-0.0059529436213540945,-0.011741807702154222,-0.00636819820409468,-0.00021900225053865963,-0.006451701547062973,-0.009052021421497332,-0.009245880866165563
20220121,-0.05701090398207763,-0.04729602484619713,-0.061396995831730306,-0.05439319575365404,-0.060744334929115774,-0.05941566723657301,-0.059472348185141376,-0.06432899260521777,-0.059595691340147014,-0.0672906792978138
20220128,0.01235803969714802,0.009112014803902262,0.019543242411174045,0.016692388192395477,0.019659974693257094,0.017899243905203404,0.018533686333642965,0.023176242178107122,0.013351221423161976,0.022306245532073027
20220207,-0.01584759284579983,-0.004433274629604405,0.0010918561641557673,0.0015603267137252082,0.0075212928815385745,0.012286764601582657,0.0035782428681023193,0.02045449045332535,0.00976969508413705,0.01842620040031548
20220214,0.018085759590447822,0.023048330478606088,0.02026365108786424,0.022675892370568933,0.020352309445096185,0.033479094541187915,0.03537631753256878,0.03392453378889157,0.024799490851936935,0.0165254597869579
20220221,-0.00882920001600702,0.003504817330707317,-0.011973469265733208,-0.0013326248787785655,-0.010295432051012752,0.0026329424333210835,-0.018447321260025927,-0.0013637899955432258,-0.026022553753674564,-0.01811493130522141
20220228,-0.02634301474124866,-0.02917032064020405,-0.040170039347395846,-0.02366598878141377,-0.016493469730541777,-0.012600698129078129,-0.022758632819137987,-0.01878699109780816,-0.012590445062442918,-0.012930692440485662
20220307,-0.05558955362306982,-0.04443051156446037,-0.05627669380934523,-0.05255266131244271,-0.05183797694344419,-0.05441329090900674,-0.052369011835536175,-0.055523806510390926,-0.05427433975079584,-0.0486981080244213
20220314,0.013542997822826525,-0.008671218159424664,-0.007711390163936974,0.006793711021840568,0.0029723935306328114,0.0011980949377761905,-0.0013529608269946536,0.009596178410754119,0.00911320119860989,-0.002614533268844813
20220321,-0.037596199102784764,-0.026749803721678057,-0.009607041810226936,-0.01048622564109395,-0.0067517861629562866,-0.013666938431234092,-0.019226299481245192,-0.000275856371552508,0.0070682091620122255,0.002024434049209229
20220328,-0.0028921513468803182,-0.007732464457838583,0.012361357091944775,0.002768958887994014,0.016678215694305557,0.018736066229309366,0.015282102109407895,0.024537906178418698,0.03182282732124294,0.034439155218476986
20220406,-0.06068479457791247,-0.04695866673882991,-0.05984611068247208,-0.06063446068573788,-0.04707985057832278,-0.05048355918464796,-0.04965461222908114,-0.027195895279947046,-0.044998302569758994,-0.039311646568096166
20220413,-0.011077575920211356,-0.008618992352106032,-0.015282742201697893,-0.006212585358294601,-0.019369025702198655,-0.009471138186332134,0.003685580160979176,-0.0021347469327042254,-0.01644019601990968,-0.024057635165544367
20220420,-0.09788062600919246,-0.10039257517724927,-0.08197381617493688,-0.10210007892544963,-0.10021423582989213,-0.11000963111390598,-0.09322610683717363,-0.06762980502274228,-0.0922420386351366,-0.08926515057470574
20220427,0.04239219068987203,0.039594574470285006,0.04842396496978313,0.05736252994665219,0.051459570780537936,0.05061051860828654,0.028994850838110004,0.04893635053412846,0.04460316028529844,0.04420002866075973
20220505,0.020529780940259413,0.01451138459848035,0.016833690751407043,0.01920236822265247,-0.0004355503304671179,0.009254510741905466,0.007351975397556496,0.01146342636404926,0.019695564519407346,0.009369405254545188
20220512,0.003438470113453848,0.011516111257657627,0.016508223718008003,0.012189441270558885,0.006272522493355384,0.007859047081411632,0.008035525045316964,0.003156417760000621,0.014811276350804476,0.018742383188566063
20220519,0.011693302870834445,0.02837382638130513,0.012335490551884473,0.01187103309154286,0.012195591594123147,0.020559573285324814,0.017131687197299416,0.016351630546966315,0.00434236648157361,-0.003593957674956226
20220526,0.008761139168480956,0.01184626958727579,0.019001635022314202,0.029439334086398983,0.03551308050550323,0.017859863563027052,0.038395668401617476,0.048498171801663374,0.028086931399008846,0.05491537718003938
20220602,0.0170980172100094,0.003762133216221164,0.008177653214206645,0.006973801120397216,0.017460617974817745,-0.006639793361490539,0.003756095970256618,-0.003376380555094978,0.002976371508262373,0.008771917094878175
20220609,0.0057081132522043354,0.019295826911783623,0.02783672909113321,0.031013325329885964,0.019306402115712867,0.010711495359048582,0.016984316095699954,0.02574401702372053,0.02883842723657847,0.04878752765396229
20220616,0.005130239991107113,0.003777739421788055,0.004132540081324144,0.0007002073084668035,0.010421130068948825,0.0023936729218873368,0.004272988375298802,0.010100150108083383,-0.003442106366046244,-0.009956820972350592
20220623,0.016281155490170764,0.01920260844368245,0.025230166351195557,0.0186649125596428,0.014624445995487399,0.015791323231122343,0.007587651129339281,0.043806144205516886,0.011734777125402317,0.03487327925615678
20220630,-0.026966555975619755,-0.015472259717292035,-0.009752434267152632,-0.010076464869524827,0.001963017313550321,0.013951438907892022,0.00023508427890306383,0.004302720271643157,-0.000638176669937069,0.024648977837207802
20220707,-0.028158852923457635,-0.022811555677050153,-0.02130668003645118,-0.019620495518913525,-0.0256587675360551,-0.01391517166006846,-0.02410403704751733,-0.01884564656174222,-0.003009338954538751,-0.021384819080621818
20220714,0.009188426938654376,-0.001206721231451937,0.010621816516533013,0.010980348256748214,0.012102416562437678,0.027407748102333485,-0.010692488307215375,0.006071981366289836,0.01709035277949995,0.01891931042214278
20220721,0.005164285606360534,0.00622621442267073,0.0032417865697565774,0.0009979493096913638,0.0033916583904407376,0.009202141007500674,0.004275388570344495,-0.005377989033673537,-0.00824530526938059,-0.008585376301285218
20220728,-0.036941149914490455,-0.0315973957479037,-0.03840954449057212,-0.03375857468835365,-0.03304857263447381,-0.02944431136789677,-0.032139783040298284,-0.025696751301329323,-0.03182735701707036,-0.034887791984417924
20220804,0.034224178152040256,0.041421744691444606,0.036225309808731454,0.04054573262669047,0.04225275736209302,0.041503706569862756,0.03530198506488979,0.047404259428659584,0.04630517961227968,0.060830723476220906
20220811,-0.0068252195872554695,-0.0012517962887913176,0.005419443367524692,0.002938952439380331,0.0001275222241949848,0.00494605168164574,0.015972153237537756,-0.00788317551544812,0.015047347026174907,0.00691558669707531
20220818,-0.026184184133064687,-0.026281322874185217,-0.021610598712794856,-0.01579608365509975,-0.022208379841585222,-0.012868370425517174,-0.02316727627195116,-0.017315986679183576,-0.022521789369404074,-0.009041243397512016
20220825,-0.016818624572333518,-0.019066794775094407,-0.015301155290138249,-0.02033216731728183,-0.030825220673925346,-0.018213942896094425,-0.027642059724355017,-0.026544622836667416,-0.020879156444097068,-0.023266410286506875
20220901,0.04752138750707672,0.020737736432793225,0.014708957685590933,0.013281999175608806,0.010866387104104612,0.02859571727893512,0.017547958904193466,0.019535071660906764,0.028772316371682698,0.0024391517353258532
20220908,-0.021537696757894218,-0.025615589974894375,-0.0166012654118169,-0.020835667521626227,-0.015426943144999015,-0.019974089990745136,-0.016006121546001215,-0.02924196108278841,-0.015905266880102766,-0.027644497807313772
20220915,-0.037661449962342705,-0.026940681189897467,-0.032584850633297205,-0.028083653586369165,-0.026393972415887843,-0.03428774251610337,-0.03566300152792908,-0.02370266775509801,-0.017442267508472876,-0.031118056988005304
20220922,0.0025376806481177757,-0.01686380730626642,-0.02833061532897034,-0.024006634051592902,-0.03534827058052464,-0.022893240875818652,-0.03732087652481587,-0.027605722988391933,-0.04011359622467712,-0.04743461445889635
20220929,-0.018675602943570933,-0.018585401938168704,-0.029002407514017184,-0.02167550386123366,-0.026647476461932464,-0.025234473316754175,-0.01499958013951241,-0.01448236954649983,-0.013676217046674969,-0.008989681047251197
20221010,0.07625117347389081,0.09135515543015643,0.07643302066232303,0.0660949802468621,0.07899382995787413,0.06733817150618915,0.07411311414811697,0.06145663327697288,0.05690084232803249,0.05646392373927497
20221017,-0.03018494007822156,-0.026605833142065823,-0.02439106767853677,-0.024783932799689535,-0.023467334769561254,-0.02837375674472989,-0.009607129503634682,-0.021541652957675708,-0.021947444001424208,-0.015808029783844334
20221024,-0.021583253861756576,-0.0082295481099977,-0.009003889375369846,-0.016779577642799175,0.0009462680031808885,-0.025494999990575362,-0.006862097674263564,-0.013545495398312903,-0.011806276242919283,0.008687735807631268
20221031,0.07078684515776609,0.06061518510266965,0.046409892340063916,0.0592694522527736,0.057505569267433596,0.07965384120983335,0.07015795787543738,0.05719881888337756,0.04908505232065271,0.051057868943687024
20221107,0.017410194769728184,0.00791189463645921,0.004959767438918912,0.014443094142014692,0.0008487177114883201,-0.00032844264553616654,-0.002778250342892023,-0.00328111272945555,0.0041007892739457555,-0.01001368374077266
